"movieId","provider_id","provider_name","type"
421,3,"Google Play Movies","buy"
422,,,"buy"
423,2,"Apple iTunes","buy"
423,3,"Google Play Movies","buy"
424,,,"buy"
425,,,"buy"
426,2,"Apple iTunes","buy"
426,3,"Google Play Movies","buy"
427,,,"buy"
428,,,"buy"
429,,,"buy"
430,,,"buy"
431,2,"Apple iTunes","buy"
431,3,"Google Play Movies","buy"
432,,,"buy"
433,,,"buy"
434,2,"Apple iTunes","buy"
435,2,"Apple iTunes","buy"
435,3,"Google Play Movies","buy"
436,,,"buy"
437,2,"Apple iTunes","buy"
438,,,"buy"
439,,,"buy"
440,2,"Apple iTunes","buy"
440,3,"Google Play Movies","buy"
441,2,"Apple iTunes","buy"
441,3,"Google Play Movies","buy"
442,2,"Apple iTunes","buy"
442,3,"Google Play Movies","buy"
443,,,"buy"
444,,,"buy"
445,2,"Apple iTunes","buy"
445,3,"Google Play Movies","buy"
446,,,"buy"
447,,,"buy"
448,2,"Apple iTunes","buy"
449,,,"buy"
450,2,"Apple iTunes","buy"
451,,,"buy"
452,,,"buy"
453,,,"buy"
454,2,"Apple iTunes","buy"
454,3,"Google Play Movies","buy"
455,2,"Apple iTunes","buy"
455,3,"Google Play Movies","buy"
456,,,"buy"
457,2,"Apple iTunes","buy"
457,3,"Google Play Movies","buy"
458,,,"buy"
459,3,"Google Play Movies","buy"
460,,,"buy"
461,,,"buy"
462,,,"buy"
463,,,"buy"
464,2,"Apple iTunes","buy"
465,,,"buy"
466,,,"buy"
467,,,"buy"
468,,,"buy"
469,,,"buy"
470,,,"buy"
471,,,"buy"
472,,,"buy"
473,,,"buy"
474,2,"Apple iTunes","buy"
475,2,"Apple iTunes","buy"
475,3,"Google Play Movies","buy"
476,,,"buy"
477,,,"buy"
478,,,"buy"
479,,,"buy"
480,2,"Apple iTunes","buy"
480,3,"Google Play Movies","buy"
481,2,"Apple iTunes","buy"
482,,,"buy"
483,,,"buy"
484,,,"buy"
485,2,"Apple iTunes","buy"
485,3,"Google Play Movies","buy"
486,,,"buy"
487,,,"buy"
488,2,"Apple iTunes","buy"
489,,,"buy"
490,2,"Apple iTunes","buy"
490,3,"Google Play Movies","buy"
491,,,"buy"
492,3,"Google Play Movies","buy"
493,,,"buy"
494,2,"Apple iTunes","buy"
494,3,"Google Play Movies","buy"
495,,,"buy"
496,,,"buy"
497,2,"Apple iTunes","buy"
497,3,"Google Play Movies","buy"
498,,,"buy"
499,,,"buy"
500,3,"Google Play Movies","buy"
501,,,"buy"
502,2,"Apple iTunes","buy"
502,3,"Google Play Movies","buy"
503,,,"buy"
504,,,"buy"
505,,,"buy"
506,,,"buy"
507,2,"Apple iTunes","buy"
507,3,"Google Play Movies","buy"
508,2,"Apple iTunes","buy"
508,3,"Google Play Movies","buy"
509,,,"buy"
510,,,"buy"
511,,,"buy"
512,,,"buy"
513,,,"buy"
514,,,"buy"
515,3,"Google Play Movies","buy"
516,,,"buy"
517,3,"Google Play Movies","buy"
518,,,"buy"
519,3,"Google Play Movies","buy"
520,,,"buy"
521,2,"Apple iTunes","buy"
522,,,"buy"
523,,,"buy"
524,2,"Apple iTunes","buy"
524,3,"Google Play Movies","buy"
525,,,"buy"
526,,,"buy"
