"movieId","provider_id","provider_name","type"
362,,,"flatrate"
363,,,"flatrate"
364,337,"Disney Plus","flatrate"
365,,,"flatrate"
366,384,"HBO Max","flatrate"
367,8,"Netflix","flatrate"
367,384,"HBO Max","flatrate"
368,384,"HBO Max","flatrate"
368,339,"Movistar Play","flatrate"
369,,,"flatrate"
370,,,"flatrate"
371,,,"flatrate"
372,31,"HBO Go","flatrate"
373,,,"flatrate"
374,384,"HBO Max","flatrate"
374,339,"Movistar Play","flatrate"
374,31,"HBO Go","flatrate"
375,,,"flatrate"
376,,,"flatrate"
377,619,"Star Plus","flatrate"
378,,,"flatrate"
379,119,"Amazon Prime Video","flatrate"
379,339,"Movistar Play","flatrate"
380,339,"Movistar Play","flatrate"
381,619,"Star Plus","flatrate"
382,,,"flatrate"
383,,,"flatrate"
384,,,"flatrate"
385,,,"flatrate"
386,,,"flatrate"
387,,,"flatrate"
388,,,"flatrate"
389,,,"flatrate"
390,,,"flatrate"
391,,,"flatrate"
392,,,"flatrate"
393,67,"Blim","flatrate"
394,,,"flatrate"
395,,,"flatrate"
396,,,"flatrate"
397,,,"flatrate"
398,337,"Disney Plus","flatrate"
399,,,"flatrate"
400,,,"flatrate"
401,,,"flatrate"
402,,,"flatrate"
403,,,"flatrate"
404,,,"flatrate"
405,,,"flatrate"
406,,,"flatrate"
407,,,"flatrate"
408,,,"flatrate"
409,,,"flatrate"
410,8,"Netflix","flatrate"
410,119,"Amazon Prime Video","flatrate"
410,384,"HBO Max","flatrate"
410,339,"Movistar Play","flatrate"
411,384,"HBO Max","flatrate"
412,8,"Netflix","flatrate"
413,,,"flatrate"
414,,,"flatrate"
415,,,"flatrate"
416,,,"flatrate"
417,,,"flatrate"
418,,,"flatrate"
419,,,"flatrate"
420,384,"HBO Max","flatrate"
421,31,"HBO Go","flatrate"
422,,,"flatrate"
423,,,"flatrate"
424,,,"flatrate"
425,,,"flatrate"
426,,,"flatrate"
427,,,"flatrate"
428,,,"flatrate"
429,,,"flatrate"
430,,,"flatrate"
431,,,"flatrate"
432,,,"flatrate"
433,,,"flatrate"
434,,,"flatrate"
435,,,"flatrate"
436,,,"flatrate"
437,31,"HBO Go","flatrate"
438,,,"flatrate"
439,,,"flatrate"
440,119,"Amazon Prime Video","flatrate"
440,339,"Movistar Play","flatrate"
441,,,"flatrate"
442,384,"HBO Max","flatrate"
442,339,"Movistar Play","flatrate"
442,31,"HBO Go","flatrate"
443,,,"flatrate"
444,,,"flatrate"
445,,,"flatrate"
446,,,"flatrate"
447,,,"flatrate"
448,,,"flatrate"
449,,,"flatrate"
450,384,"HBO Max","flatrate"
450,339,"Movistar Play","flatrate"
450,31,"HBO Go","flatrate"
451,,,"flatrate"
452,,,"flatrate"
453,,,"flatrate"
454,8,"Netflix","flatrate"
455,384,"HBO Max","flatrate"
455,339,"Movistar Play","flatrate"
455,31,"HBO Go","flatrate"
456,,,"flatrate"
457,384,"HBO Max","flatrate"
457,339,"Movistar Play","flatrate"
458,8,"Netflix","flatrate"
459,,,"flatrate"
460,,,"flatrate"
461,,,"flatrate"
462,,,"flatrate"
463,,,"flatrate"
464,8,"Netflix","flatrate"
465,,,"flatrate"
466,619,"Star Plus","flatrate"
467,,,"flatrate"
468,,,"flatrate"
469,384,"HBO Max","flatrate"
469,31,"HBO Go","flatrate"
470,,,"flatrate"
471,,,"flatrate"
472,,,"flatrate"
473,,,"flatrate"
474,,,"flatrate"
475,31,"HBO Go","flatrate"
476,,,"flatrate"
477,619,"Star Plus","flatrate"
478,,,"flatrate"
479,,,"flatrate"
480,8,"Netflix","flatrate"
480,119,"Amazon Prime Video","flatrate"
480,531,"Paramount Plus","flatrate"
480,384,"HBO Max","flatrate"
480,339,"Movistar Play","flatrate"
480,31,"HBO Go","flatrate"
481,,,"flatrate"
482,,,"flatrate"
483,,,"flatrate"
484,,,"flatrate"
485,339,"Movistar Play","flatrate"
486,337,"Disney Plus","flatrate"
487,,,"flatrate"
488,384,"HBO Max","flatrate"
488,31,"HBO Go","flatrate"
489,,,"flatrate"
490,,,"flatrate"
491,,,"flatrate"
492,,,"flatrate"
493,,,"flatrate"
494,8,"Netflix","flatrate"
494,119,"Amazon Prime Video","flatrate"
494,339,"Movistar Play","flatrate"
495,11,"Mubi","flatrate"
496,,,"flatrate"
497,,,"flatrate"
498,,,"flatrate"
499,,,"flatrate"
500,337,"Disney Plus","flatrate"
501,,,"flatrate"
502,,,"flatrate"
503,,,"flatrate"
504,,,"flatrate"
505,,,"flatrate"
506,,,"flatrate"
507,384,"HBO Max","flatrate"
507,339,"Movistar Play","flatrate"
507,31,"HBO Go","flatrate"
508,167,"Claro video","flatrate"
509,,,"flatrate"
510,,,"flatrate"
511,,,"flatrate"
512,,,"flatrate"
513,,,"flatrate"
514,,,"flatrate"
515,,,"flatrate"
516,,,"flatrate"
517,,,"flatrate"
518,,,"flatrate"
519,,,"flatrate"
520,,,"flatrate"
521,,,"flatrate"
522,,,"flatrate"
523,,,"flatrate"
524,384,"HBO Max","flatrate"
524,339,"Movistar Play","flatrate"
525,,,"flatrate"
526,,,"flatrate"
527,8,"Netflix","flatrate"
527,384,"HBO Max","flatrate"
527,31,"HBO Go","flatrate"
528,,,"flatrate"
529,,,"flatrate"
530,,,"flatrate"
531,,,"flatrate"
532,,,"flatrate"
533,,,"flatrate"
534,,,"flatrate"
535,,,"flatrate"
536,,,"flatrate"
537,,,"flatrate"
538,,,"flatrate"
539,167,"Claro video","flatrate"
540,,,"flatrate"
541,384,"HBO Max","flatrate"
542,,,"flatrate"
543,,,"flatrate"
544,384,"HBO Max","flatrate"
544,339,"Movistar Play","flatrate"
544,167,"Claro video","flatrate"
544,31,"HBO Go","flatrate"
546,,,"flatrate"
547,,,"flatrate"
548,,,"flatrate"
549,,,"flatrate"
550,,,"flatrate"
551,337,"Disney Plus","flatrate"
552,337,"Disney Plus","flatrate"
553,619,"Star Plus","flatrate"
554,,,"flatrate"
555,,,"flatrate"
556,,,"flatrate"
558,,,"flatrate"
559,,,"flatrate"
560,,,"flatrate"
561,,,"flatrate"
562,,,"flatrate"
563,,,"flatrate"
564,,,"flatrate"
565,119,"Amazon Prime Video","flatrate"
565,339,"Movistar Play","flatrate"
566,,,"flatrate"
567,119,"Amazon Prime Video","flatrate"
567,11,"Mubi","flatrate"
567,339,"Movistar Play","flatrate"
568,,,"flatrate"
569,,,"flatrate"
570,,,"flatrate"
571,,,"flatrate"
572,,,"flatrate"
573,,,"flatrate"
574,,,"flatrate"
575,8,"Netflix","flatrate"
576,,,"flatrate"
577,,,"flatrate"
579,,,"flatrate"
580,,,"flatrate"
581,,,"flatrate"
582,,,"flatrate"
583,,,"flatrate"
584,,,"flatrate"
585,,,"flatrate"
586,337,"Disney Plus","flatrate"
587,8,"Netflix","flatrate"
588,337,"Disney Plus","flatrate"
589,8,"Netflix","flatrate"
589,119,"Amazon Prime Video","flatrate"
589,339,"Movistar Play","flatrate"
590,,,"flatrate"
591,,,"flatrate"
592,119,"Amazon Prime Video","flatrate"
592,384,"HBO Max","flatrate"
592,339,"Movistar Play","flatrate"
593,,,"flatrate"
594,337,"Disney Plus","flatrate"
595,337,"Disney Plus","flatrate"
596,337,"Disney Plus","flatrate"
597,619,"Star Plus","flatrate"
598,,,"flatrate"
599,384,"HBO Max","flatrate"
599,339,"Movistar Play","flatrate"
599,31,"HBO Go","flatrate"
599,445,"Classix","flatrate"
600,,,"flatrate"
601,,,"flatrate"
602,,,"flatrate"
603,,,"flatrate"
604,,,"flatrate"
605,,,"flatrate"
606,,,"flatrate"
607,,,"flatrate"
608,,,"flatrate"
609,337,"Disney Plus","flatrate"
610,339,"Movistar Play","flatrate"
611,,,"flatrate"
612,,,"flatrate"
613,,,"flatrate"
614,,,"flatrate"
615,,,"flatrate"
616,337,"Disney Plus","flatrate"
616,167,"Claro video","flatrate"
617,119,"Amazon Prime Video","flatrate"
617,11,"Mubi","flatrate"
617,339,"Movistar Play","flatrate"
618,,,"flatrate"
619,,,"flatrate"
620,,,"flatrate"
621,,,"flatrate"
623,,,"flatrate"
625,,,"flatrate"
626,,,"flatrate"
627,,,"flatrate"
628,,,"flatrate"
629,,,"flatrate"
630,,,"flatrate"
631,,,"flatrate"
632,,,"flatrate"
633,,,"flatrate"
634,,,"flatrate"
635,,,"flatrate"
636,,,"flatrate"
637,,,"flatrate"
638,,,"flatrate"
639,,,"flatrate"
640,,,"flatrate"
641,,,"flatrate"
642,,,"flatrate"
643,,,"flatrate"
644,,,"flatrate"
645,,,"flatrate"
647,619,"Star Plus","flatrate"
648,8,"Netflix","flatrate"
648,531,"Paramount Plus","flatrate"
648,167,"Claro video","flatrate"
649,,,"flatrate"
650,,,"flatrate"
651,,,"flatrate"
652,,,"flatrate"
653,339,"Movistar Play","flatrate"
654,,,"flatrate"
655,,,"flatrate"
656,,,"flatrate"
657,,,"flatrate"
658,,,"flatrate"
659,,,"flatrate"
660,,,"flatrate"
661,337,"Disney Plus","flatrate"
662,,,"flatrate"
663,,,"flatrate"
664,,,"flatrate"
665,,,"flatrate"
666,,,"flatrate"
667,,,"flatrate"
668,315,"Hoichoi","flatrate"
670,,,"flatrate"
671,,,"flatrate"
672,,,"flatrate"
673,384,"HBO Max","flatrate"
673,339,"Movistar Play","flatrate"
674,,,"flatrate"
675,,,"flatrate"
676,,,"flatrate"
678,,,"flatrate"
679,,,"flatrate"
680,,,"flatrate"
681,,,"flatrate"
682,,,"flatrate"
683,,,"flatrate"
684,,,"flatrate"
685,,,"flatrate"
687,,,"flatrate"
688,337,"Disney Plus","flatrate"
690,,,"flatrate"
691,31,"HBO Go","flatrate"
692,,,"flatrate"
693,,,"flatrate"
694,119,"Amazon Prime Video","flatrate"
695,,,"flatrate"
696,,,"flatrate"
697,,,"flatrate"
698,,,"flatrate"
699,,,"flatrate"
700,,,"flatrate"
701,,,"flatrate"
702,,,"flatrate"
703,,,"flatrate"
704,,,"flatrate"
705,,,"flatrate"
706,,,"flatrate"
707,,,"flatrate"
708,,,"flatrate"
709,337,"Disney Plus","flatrate"
710,,,"flatrate"
711,,,"flatrate"
712,,,"flatrate"
713,,,"flatrate"
714,,,"flatrate"
715,,,"flatrate"
716,,,"flatrate"
717,,,"flatrate"
718,,,"flatrate"
719,,,"flatrate"
720,,,"flatrate"
721,,,"flatrate"
722,,,"flatrate"
723,,,"flatrate"
724,531,"Paramount Plus","flatrate"
724,167,"Claro video","flatrate"
725,,,"flatrate"
726,,,"flatrate"
727,,,"flatrate"
728,,,"flatrate"
729,,,"flatrate"
730,,,"flatrate"
731,,,"flatrate"
732,,,"flatrate"
733,619,"Star Plus","flatrate"
734,,,"flatrate"
735,,,"flatrate"
736,,,"flatrate"
737,,,"flatrate"
738,,,"flatrate"
739,,,"flatrate"
741,8,"Netflix","flatrate"
741,119,"Amazon Prime Video","flatrate"
741,339,"Movistar Play","flatrate"
742,,,"flatrate"
743,619,"Star Plus","flatrate"
744,,,"flatrate"
745,,,"flatrate"
746,,,"flatrate"
747,,,"flatrate"
748,119,"Amazon Prime Video","flatrate"
748,339,"Movistar Play","flatrate"
749,,,"flatrate"
750,,,"flatrate"
751,,,"flatrate"
752,,,"flatrate"
753,,,"flatrate"
754,,,"flatrate"
755,,,"flatrate"
756,,,"flatrate"
757,11,"Mubi","flatrate"
758,,,"flatrate"
759,,,"flatrate"
760,,,"flatrate"
761,339,"Movistar Play","flatrate"
762,119,"Amazon Prime Video","flatrate"
762,384,"HBO Max","flatrate"
762,339,"Movistar Play","flatrate"
763,,,"flatrate"
764,,,"flatrate"
765,337,"Disney Plus","flatrate"
766,,,"flatrate"
767,,,"flatrate"
768,,,"flatrate"
769,,,"flatrate"
770,,,"flatrate"
771,,,"flatrate"
772,,,"flatrate"
773,,,"flatrate"
774,,,"flatrate"
775,,,"flatrate"
776,,,"flatrate"
777,,,"flatrate"
778,119,"Amazon Prime Video","flatrate"
778,339,"Movistar Play","flatrate"
778,167,"Claro video","flatrate"
779,,,"flatrate"
780,,,"flatrate"
781,,,"flatrate"
782,,,"flatrate"
783,337,"Disney Plus","flatrate"
784,,,"flatrate"
785,,,"flatrate"
786,119,"Amazon Prime Video","flatrate"
786,384,"HBO Max","flatrate"
786,339,"Movistar Play","flatrate"
787,,,"flatrate"
788,,,"flatrate"
789,,,"flatrate"
790,,,"flatrate"
791,,,"flatrate"
792,,,"flatrate"
793,,,"flatrate"
794,,,"flatrate"
795,,,"flatrate"
796,444,"Dekkoo","flatrate"
797,,,"flatrate"
798,8,"Netflix","flatrate"
799,,,"flatrate"
800,,,"flatrate"
